"org_id","org_code","org_name","org_type","parent_org_id","org_level","org_index","create_date","update_date","path_code","org_desc"
7164,"7164",OSS研发一部第三研发团队,"0",3827,5,7164,2025-06-30 09:55:30.657,2026-02-09 10:50:24.026,-1.400.402.7075.3821.3827.7164,
7165,"7165",OSS研发二部第四研发团队,"0",6089,5,7165,2025-06-30 09:55:30.657,2026-02-09 10:56:04.037,-1.400.402.7075.3821.6089.7165,
7133,"7133",交付一部交付十队,"0",6052,5,7133,2025-06-30 09:55:30.657,,-1.400.401.5998.6010.6052.7133,
7158,"7158",产品研发三部第二团队,"0",7829,5,7158,2025-06-30 09:55:30.657,2026-02-09 11:00:44.061,-1.400.402.7075.6081.7829.7158,
7256,"7256",安全交付二团队,"0",6314,5,7256,2025-06-30 09:55:30.657,,-1.400.706.4947.4985.6314.7256,
7194,"7194",内蒙移动B&O域经营单元,"0",7769,5,7194,2025-06-30 09:55:30.657,2026-02-06 01:13:56.280,-1.400.402.7747.7751.7769.7194,
7157,"7157",产品研发一部第二团队,"0",7145,5,7157,2025-06-30 09:55:30.657,2026-02-09 11:00:44.068,-1.400.402.7075.6081.7145.7157,
7153,"7153",产品研发一部第三团队,"0",7145,5,7153,2025-06-30 09:55:30.657,2026-02-09 11:00:44.069,-1.400.402.7075.6081.7145.7153,
7155,"7155",产品研发三部第三团队,"0",7829,5,7155,2025-06-30 09:55:30.657,2026-02-09 11:00:44.269,-1.400.402.7075.6081.7829.7155,
7148,"7148",<待撤销>产品商业化部_HRBP,"0",6099,5,7148,2025-06-30 09:55:30.657,2026-02-12 16:57:53.467,-1.400.2858.2821.7076.6099.7148,
6928,"6928",万仞,"0",6914,5,6928,2025-06-30 09:55:30.657,2026-01-10 01:14:00.095,-1.400.401.4712.6909.6914.6928,
6931,"6931",云网交付第四团队,"0",6917,5,6931,2025-06-30 09:55:30.657,2026-01-10 01:14:00.291,-1.400.401.4712.6910.6917.6931,
6936,"6936",轻量化钱包研发团队,"0",6914,5,6936,2025-06-30 09:55:30.657,2026-01-10 01:14:00.470,-1.400.401.4712.6909.6914.6936,
7024,"7024",敦行,"0",7007,5,7024,2025-06-30 09:55:30.657,2026-01-10 01:14:01.533,-1.400.401.5997.3848.7007.7024,
7029,"7029",领航,"0",7007,5,7029,2025-06-30 09:55:30.657,2026-01-10 01:14:01.662,-1.400.401.5997.3848.7007.7029,
7030,"7030",星玮,"0",7007,5,7030,2025-06-30 09:55:30.657,2026-01-10 01:14:01.745,-1.400.401.5997.3848.7007.7030,
7257,"7257",安全交付一团队,"0",6314,5,7257,2025-06-30 09:55:30.657,,-1.400.706.4947.4985.6314.7257,
7429,"7429",<待撤销>数字电网团队,"0",7427,5,7429,2025-06-30 09:55:30.657,2026-02-26 10:52:52.836,-1.400.706.7311.7419.7427.7429,
7260,"7260",CX测试团队,"0",5976,5,7260,2025-06-30 09:55:30.657,,-1.400.401.5997.3874.5976.7260,
7264,"7264",在线研发第五团队,"0",6914,5,7264,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.7264,
7369,"7369",平台方案团队,"0",7328,5,7369,2025-06-30 09:55:30.657,,-1.400.401.5997.7313.7328.7369,
7428,"7428",<待撤销>平台科技团队,"0",7427,5,7428,2025-06-30 09:55:30.657,2026-02-26 10:52:52.895,-1.400.706.7311.7419.7427.7428,
7370,"7370",平台赋能团队,"0",7328,5,7370,2025-06-30 09:55:30.657,2025-11-28 17:03:16.954,-1.400.401.5997.7313.7328.7370,
7300,"7300",交付四部交付七队,"0",6020,5,7300,2025-06-30 09:55:30.657,2026-01-10 09:14:21.151,-1.400.401.5998.6014.6020.7300,
7881,"7881",云拓展四团队,"1",7571,4,0,2025-11-14 11:18:36.354,2026-01-22 11:26:55.707,-1.400.706.7555.7571.7881,
7398,"7398",天翼云全栈服务团队,"0",7307,5,7398,2025-06-30 09:55:30.657,,-1.400.402.2617.7302.7307.7398,
7399,"7399",天翼云云协服务团队,"0",7307,5,7399,2025-06-30 09:55:30.657,,-1.400.402.2617.7302.7307.7399,
7456,"7456",通用开发四团队,"0",7435,5,7456,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7435.7456,
7458,"7458",通用开发三团队,"0",7435,5,7458,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7435.7458,
7459,"7459",通用开发二团队,"0",7435,5,7459,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7435.7459,
7460,"7460",通用开发一团队,"0",7435,5,7460,2025-06-30 09:55:30.657,,-1.400.2737.2744.4918.7435.7460,
7464,"7464",印度Accounting报表团队,"0",6535,5,7464,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.7464,
7466,"7466",云服务综合支撑团队,"0",7307,5,7466,2025-06-30 09:55:30.657,,-1.400.402.2617.7302.7307.7466,
7486,"7486",交通物流组,"0",7483,5,7486,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7483.7486,
7487,"7487",大数据搬栈组,"0",7477,5,7487,2025-06-30 09:55:30.657,,-1.400.706.7556.5008.7477.7487,
7489,"7489",数据服务组,"0",7477,5,7489,2025-06-30 09:55:30.657,,-1.400.706.7556.5008.7477.7489,
7499,"7499",钉钉营运一组,"0",7425,5,7499,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7425.7499,
7500,"7500",钉钉营运二组,"0",7425,5,7500,2025-06-30 09:55:30.657,,-1.400.706.7469.6254.7425.7500,
7501,"7501",苏皖鲁交付组,"0",7484,5,7501,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7484.7501,
7502,"7502",浙江交付一组,"0",7479,5,7502,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7479.7502,
7503,"7503",政企烟草运营商组,"0",7481,5,7503,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7481.7503,
7504,"7504",区域交付组,"0",7480,5,7504,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7480.7504,
7506,"7506",汽车能源组,"0",7480,5,7506,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7480.7506,
7507,"7507",上海交付组,"0",7481,5,7507,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7481.7507,
7508,"7508",公共科技及瓴羊组,"0",7481,5,7508,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7481.7508,
7509,"7509",西北交付组,"0",7485,5,7509,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7485.7509,
7511,"7511",渝贵交付组,"0",7482,5,7511,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7482.7511,
7512,"7512",广东交付组,"0",7482,5,7512,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7482.7512,
7513,"7513",浙江交付二组,"0",7479,5,7513,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7479.7513,
7514,"7514",川滇藏交付组,"0",7479,5,7514,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7479.7514,
7515,"7515",河南交付组,"0",7484,5,7515,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7484.7515,
7516,"7516",华北交付组,"0",7484,5,7516,2025-06-30 09:55:30.657,,-1.400.706.7555.5007.7484.7516,
7519,"7519",OSS测试第四团队,"0",7003,5,7519,2025-06-30 09:55:30.657,,-1.400.401.5997.3848.7003.7519,
7521,"7521",在线研发第六团队,"0",6914,5,7521,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.7521,
7261,"7261",BX测试团队,"0",5976,5,7261,2025-06-30 09:55:30.657,2026-01-09 09:48:38.210,-1.400.401.5997.3874.5976.7261,
7525,"7525",印度BSS交付第一团队,"0",6535,5,7525,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.7525,
7526,"7526",印度BSS交付第三团队,"0",6535,5,7526,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.7526,
7527,"7527",印度BSS交付第二团队,"0",6535,5,7527,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.7527,
7510,"7510",电力及传媒组,"0",7485,5,7510,2025-06-30 09:55:30.657,2025-08-04 10:30:07.016,-1.400.706.7555.5007.7485.7510,
7520,"7520",致远,"0",7007,5,7520,2025-06-30 09:55:30.657,2026-01-10 01:14:35.865,-1.400.401.5997.3848.7007.7520,
7299,"7299",交付四部交付八队,"0",6020,5,7299,2025-06-30 09:55:30.657,2026-01-10 01:14:40.090,-1.400.401.5998.6014.6020.7299,
7475,"7475",福建移动B域经营单元,"0",7783,5,7475,2025-06-30 09:55:30.657,2026-02-06 01:13:56.593,-1.400.402.7747.7748.7783.7475,
7393,"7393",资源产品规划团队,"0",6091,5,7393,2025-06-30 09:55:30.657,2026-02-10 01:10:46.203,-1.400.402.7075.5363.6091.7393,
7394,"7394",资源AI技术研发团队,"0",3832,5,7394,2025-06-30 09:55:30.657,2026-02-10 01:10:46.294,-1.400.402.7075.5363.3832.7394,
7395,"7395",数据运营产品研发团队,"0",6091,5,7395,2025-06-30 09:55:30.657,2026-02-10 01:10:46.349,-1.400.402.7075.5363.6091.7395,
6691,"6691",智拓,"0",6631,5,6691,2025-06-30 09:55:30.657,2026-01-10 01:14:32.376,-1.400.401.5997.6621.6631.6691,
1987,"1987",内蒙电信经营单元,"0",7769,5,1987,2025-06-30 09:55:30.657,2026-02-06 01:14:14.464,-1.400.402.7747.7751.7769.1987,
4481,"4481",云南移动经营单元,"0",7775,5,4481,2025-06-30 09:55:30.657,2026-02-06 01:14:15.541,-1.400.402.7747.7748.7775.4481,
7896,"7896",效能平台部,"1",2737,2,0,2026-01-30 15:44:56.786,2026-02-12 18:02:33.417,-1.400.2737.7896,
7897,"7897",运营管理部,"1",752,2,0,2026-01-30 15:44:56.673,2026-02-14 10:18:38.209,-1.400.752.7897,
7885,"7885",专家运维北京团队,"1",7573,4,0,2025-11-14 11:18:36.079,2025-11-15 01:14:17.772,-1.400.706.7555.7573.7885,
7884,"7884",专家运维杭州一团队,"1",7573,4,0,2025-11-14 11:18:36.080,2025-11-15 01:14:17.783,-1.400.706.7555.7573.7884,
7899,"7899",营销事业部,"1",402,2,0,2026-02-05 13:43:13.068,2026-02-14 10:18:38.210,-1.400.402.7899,
7889,"7889",Invoicing,"1",6627,5,0,2026-01-09 09:43:39.607,2026-01-10 01:14:32.537,-1.400.401.5997.6621.6627.7889,
7888,"7888",交付四部交付四队,"1",6060,5,0,2026-01-09 09:43:39.442,2026-01-10 01:14:32.750,-1.400.401.5998.6014.6060.7888,
1598,"1598",合资公司,"0",400,1,236,2025-06-30 09:55:30.657,2025-08-14 11:45:20.367,-1.400.1598,
7277,"7277",湖北业务办,"0",7268,4,7277,2025-06-30 09:55:30.657,2026-01-07 10:22:12.807,-1.400.706.4948.7268.7277,
7895,"7895",营销十六部,"1",7468,3,0,2026-01-28 09:38:30.000,2026-02-14 11:33:38.335,-1.400.706.7468.7895,
7893,"7893",组织与人才发展团队,"1",2445,3,0,2026-01-09 15:48:39.405,2026-02-26 13:52:52.966,-1.400.7410.2445.7893,
7886,"7886",GPMO交付一队,"1",3888,4,0,2026-01-09 09:43:39.503,2026-03-03 15:18:08.404,-1.400.401.3151.3888.7886,
706,"706",云智能业务经营中心,"0",400,1,8,2025-06-30 09:55:30.657,2026-01-21 09:16:12.583,-1.400.706,
402,"402",国内业务运营中心,"0",400,1,1,2025-06-30 09:55:30.657,2026-01-21 09:16:12.591,-1.400.402,
2033,"2033",昆明办事处市场团队,"0",6074,4,2033,2025-06-30 09:55:30.657,2026-02-06 01:13:54.800,-1.400.402.7074.6074.2033,
752,"752",总经理办公室,"0",400,1,10,2025-06-30 09:55:30.657,2026-01-21 09:26:12.653,-1.400.752,
7887,"7887",安全集成测试团队,"1",3878,4,0,2026-01-09 09:43:39.402,2026-01-10 01:13:40.942,-1.400.401.5997.3878.7887,
7035,"7035",启航,"0",7006,5,7035,2025-06-30 09:55:30.657,2026-01-10 01:14:01.994,-1.400.401.5997.3848.7006.7035,
7036,"7036",启帆,"0",7006,5,7036,2025-06-30 09:55:30.657,2026-01-10 01:14:02.138,-1.400.401.5997.3848.7006.7036,
7037,"7037",启辰,"0",7006,5,7037,2025-06-30 09:55:30.657,2026-01-10 01:14:02.231,-1.400.401.5997.3848.7006.7037,
7132,"7132",交付四部交付三队,"0",6060,5,7132,2025-06-30 09:55:30.657,2026-01-10 01:14:02.300,-1.400.401.5998.6014.6060.7132,
7134,"7134",交付四部交付五队,"0",6060,5,7134,2025-06-30 09:55:30.657,2026-01-10 01:14:02.395,-1.400.401.5998.6014.6060.7134,
6416,"6416",交付一部交付二队,"0",6050,5,6416,2025-06-30 09:55:30.657,2026-01-10 01:14:02.753,-1.400.401.5998.6010.6050.6416,
6422,"6422",交付一部交付八队,"0",6052,5,6422,2025-06-30 09:55:30.657,2026-01-10 01:14:02.811,-1.400.401.5998.6010.6052.6422,
6423,"6423",交付一部交付九队,"0",6052,5,6423,2025-06-30 09:55:30.657,2026-01-10 01:14:02.889,-1.400.401.5998.6010.6052.6423,
6682,"6682",WhaleTalk产品团队,"0",7595,5,6682,2025-06-30 09:55:30.657,2026-01-10 01:14:24.401,-1.400.401.5997.6621.7595.6682,
6692,"6692",智行,"0",6631,5,6692,2025-06-30 09:55:30.657,2026-01-10 01:14:30.653,-1.400.401.5997.6621.6631.6692,
3591,"3591",资金团队,"0",481,3,3591,2025-06-30 09:55:30.657,2026-01-29 11:39:13.538,-1.400.7409.481.3591,
3592,"3592",海外国家财务团队,"0",481,3,3592,2025-06-30 09:55:30.657,2026-01-29 11:39:13.596,-1.400.7409.481.3592,
7898,"7898",效能平台部_HRBP,"1",2751,3,0,2026-01-30 15:44:56.641,2026-01-30 15:54:56.401,-1.400.2858.2751.7898,
2737,"2737",共享平台中心,"0",400,1,9,2025-06-30 09:55:30.657,2026-01-30 16:59:36.505,-1.400.2737,
7904,"7904",出海业务交付团队_HRBP,"1",7778,5,0,2026-02-05 13:43:13.463,,-1.400.2858.2821.7755.7778.7904,
7576,"7576",北方大区CRE二团队,"0",7562,4,7576,2025-06-30 09:55:30.657,2025-06-30 20:37:55.249,-1.400.706.7555.7562.7576,
7902,"7902",营销事业部_HRBP,"1",2821,3,0,2026-02-05 13:43:13.312,2026-02-09 10:45:26.009,-1.400.2858.2821.7902,
7883,"7883",专家运维杭州二团队,"1",7573,4,0,2025-11-14 11:18:36.216,2025-11-15 01:14:17.778,-1.400.706.7555.7573.7883,
7274,"7274",河北业务办,"0",7642,4,7274,2025-06-30 09:55:30.657,2026-01-07 10:22:12.991,-1.400.706.4948.7642.7274,
7287,"7287",辽宁业务办,"0",7642,4,7287,2025-06-30 09:55:30.657,2026-01-07 10:22:13.101,-1.400.706.4948.7642.7287,
7838,"7838",交付技术二团队,"1",7681,4,0,2025-07-21 13:46:46.422,2026-02-13 09:17:55.227,-1.400.706.7469.7681.7838,
7901,"7901",出海攻坚团队,"1",2617,3,0,2026-02-05 13:43:13.230,2026-02-14 11:23:38.325,-1.400.402.2617.7901,
7903,"7903",出海业务交付团队,"1",7754,4,0,2026-02-05 13:43:13.362,2026-02-14 11:23:38.327,-1.400.402.7747.7754.7903,
7892,"7892",文化与能力发展团队,"1",2445,3,0,2026-01-09 15:48:39.425,2026-02-26 13:52:52.967,-1.400.7410.2445.7892,
7843,"7843",大客户经营部,"1",7468,3,0,2025-08-20 15:09:47.496,2025-08-22 17:50:50.766,-1.400.706.7468.7843,
6930,"6930",云网交付第三团队,"0",6917,5,6930,2025-06-30 09:55:30.657,2026-01-10 01:14:00.555,-1.400.401.4712.6910.6917.6930,
6929,"6929",云网交付第一团队,"0",6917,5,6929,2025-06-30 09:55:30.657,2026-01-10 01:14:00.989,-1.400.401.4712.6910.6917.6929,
4952,"4952",生态服务部,"0",706,2,204,2025-06-30 09:55:30.657,2026-01-26 17:34:28.128,-1.400.706.4952,
7894,"7894",营销十七部,"1",7468,3,0,2026-01-28 09:38:30.006,2026-01-29 11:38:53.057,-1.400.706.7468.7894,
2055,"2055",济南办事处市场团队,"0",6080,4,2055,2025-06-30 09:55:30.657,2026-02-06 01:13:54.912,-1.400.402.7074.6080.2055,
7772,"7772",上海办事处交付团队,"0",7748,4,7772,2025-06-30 09:55:30.657,2026-02-06 01:13:55.478,-1.400.402.7747.7748.7772,
7771,"7771",石家庄办事处交付团队,"0",7751,4,7771,2025-06-30 09:55:30.657,2026-02-06 01:13:55.490,-1.400.402.7747.7751.7771,
7773,"7773",南昌办事处交付团队,"0",7748,4,7773,2025-06-30 09:55:30.657,2026-02-06 01:13:55.576,-1.400.402.7747.7748.7773,
7774,"7774",重庆办事处交付团队,"0",7748,4,7774,2025-06-30 09:55:30.657,2026-02-06 01:13:55.641,-1.400.402.7747.7748.7774,
7845,"7845",百应产品部,"1",2744,3,0,2025-08-21 10:45:09.895,2025-09-12 10:46:53.786,-1.400.2737.2744.7845,
4207,"4207",上海移动经营单元,"0",7772,5,4207,2025-06-30 09:55:30.657,2026-02-06 01:14:15.041,-1.400.402.7747.7748.7772.4207,
7839,"7839",交付技术一团队,"1",7681,4,0,2025-07-21 13:46:46.422,2025-07-22 14:32:29.517,-1.400.706.7469.7681.7839,
2457,"2457",内蒙移动数据域经营单元,"0",7769,5,2457,2025-06-30 09:55:30.657,2026-02-06 01:14:15.129,-1.400.402.7747.7751.7769.2457,
7547,"7547",第二经营团队,"0",7420,4,7547,2025-06-30 09:55:30.657,2025-08-12 09:49:23.410,-1.400.706.7311.7420.7547,
2713,"2713",江西移动域经营单元,"0",7773,5,2713,2025-06-30 09:55:30.657,2026-02-06 01:14:15.357,-1.400.402.7747.7748.7773.2713,
4208,"4208",上海联通&电信经营单元,"0",7772,5,4208,2025-06-30 09:55:30.657,2026-02-06 01:14:15.751,-1.400.402.7747.7748.7772.4208,
4210,"4210",福建电信经营单元,"0",7783,5,4210,2025-06-30 09:55:30.657,2026-02-06 01:14:15.987,-1.400.402.7747.7748.7783.4210,
7552,"7552",<待撤销>第六经营团队,"0",7422,4,7552,2025-06-30 09:55:30.657,2026-02-26 10:52:32.645,-1.400.706.7311.7422.7552,
7549,"7549",<待撤销>第四经营团队,"0",7420,4,7549,2025-06-30 09:55:30.657,2026-02-26 10:52:52.643,-1.400.706.7311.7420.7549,
7546,"7546",第一经营团队,"0",7420,4,7546,2025-06-30 09:55:30.657,2026-02-26 11:49:52.745,-1.400.706.7311.7420.7546,
7853,"7853",云交付南区团队,"1",4985,4,0,2025-08-28 09:45:05.847,2025-09-08 11:34:34.813,-1.400.706.4947.4985.7853,
7104,"7104",大模型算法团队,"0",4985,4,7104,2025-06-30 09:55:30.657,2025-09-08 11:34:35.536,-1.400.706.4947.4985.7104,
7859,"7859",能源交付二团队,"1",7852,5,0,2025-08-28 09:45:06.735,2025-09-08 11:34:36.190,-1.400.706.4947.4985.7852.7859,
7855,"7855",大模型交付团队,"1",4985,4,0,2025-08-28 09:45:06.367,2025-09-08 11:34:36.419,-1.400.706.4947.4985.7855,
7866,"7866",南区交付三团队,"1",7853,5,0,2025-08-28 09:45:26.021,2025-09-08 11:39:42.311,-1.400.706.4947.4985.7853.7866,
7863,"7863",北区交付一团队,"1",7854,5,0,2025-08-28 09:45:25.814,2025-09-08 11:39:35.506,-1.400.706.4947.4985.7854.7863,
6552,"6552",交付二部交付二队,"0",6055,5,6552,2025-06-30 09:55:30.657,2026-01-09 13:43:19.254,-1.400.401.5998.6011.6055.6552,
6556,"6556",交付二部交付三队,"0",6055,5,6556,2025-06-30 09:55:30.657,2026-01-09 13:43:19.343,-1.400.401.5998.6011.6055.6556,
6942,"6942",生态专家团队,"0",6916,5,6942,2025-06-30 09:55:30.657,2026-01-10 01:14:00.336,-1.400.401.4712.6910.6916.6942,
6674,"6674",Settlement,"0",6634,5,6674,2025-06-30 09:55:30.657,2026-01-10 01:14:23.048,-1.400.401.5997.6621.6634.6674,
6684,"6684",雷鹰,"0",6630,5,6684,2025-06-30 09:55:30.657,2026-01-10 01:14:26.661,-1.400.401.5997.6621.6630.6684,
6688,"6688",Sirius,"0",6630,5,6688,2025-06-30 09:55:30.657,2026-01-10 01:14:28.067,-1.400.401.5997.6621.6630.6688,
6686,"6686",猛龙,"0",6630,5,6686,2025-06-30 09:55:30.657,2026-01-10 01:14:29.187,-1.400.401.5997.6621.6630.6686,
6697,"6697",玄鸟,"0",6626,5,6697,2025-06-30 09:55:30.657,2026-01-10 01:14:31.418,-1.400.401.5997.6621.6626.6697,
7890,"7890",在线SRE团队,"1",7532,5,0,2026-01-09 09:43:39.644,2026-01-10 01:14:33.515,-1.400.401.4712.7531.7532.7890,
2003,"2003",郑州办事处市场团队,"0",6080,4,2003,2025-06-30 09:55:30.657,2026-02-06 01:13:54.747,-1.400.402.7074.6080.2003,
4200,"4200",沈阳办事处市场团队,"0",4095,4,4200,2025-06-30 09:55:30.657,2026-02-06 01:13:54.947,-1.400.402.7074.4095.4200,
4213,"4213",福州办事处市场团队,"0",4099,4,4213,2025-06-30 09:55:30.657,2026-02-06 01:13:55.024,-1.400.402.7074.4099.4213,
7784,"7784",郑州办事处交付团队,"0",7751,4,7784,2025-06-30 09:55:30.657,2026-02-06 01:13:55.817,-1.400.402.7747.7751.7784,
7783,"7783",福州办事处交付团队,"0",7748,4,7783,2025-06-30 09:55:30.657,2026-02-06 01:13:55.889,-1.400.402.7747.7748.7783,
7351,"7351",数据中心团队,"0",7321,4,7351,2025-06-30 09:55:30.657,2026-01-31 01:15:17.517,-1.400.752.4854.7321.7351,
4878,"4878",数据运营团队,"0",4854,3,4878,2025-06-30 09:55:30.657,2026-01-31 01:15:17.520,-1.400.752.4854.4878,
7851,"7851",百应引擎研发团队,"1",7845,4,0,2025-08-21 10:45:10.274,2025-09-10 17:45:49.153,-1.400.2737.2744.7845.7851,
7847,"7847",百应交付团队,"1",7844,4,0,2025-08-21 11:01:49.913,2025-09-10 17:45:41.167,-1.400.2737.2744.7844.7847,
7844,"7844",百应市场部,"1",2744,3,0,2025-08-21 10:45:09.898,2025-09-12 10:46:45.956,-1.400.2737.2744.7844,
4477,"4477",重庆电信IT业务经营单元,"0",7774,5,4477,2025-06-30 09:55:30.657,2026-02-06 01:14:15.523,-1.400.402.7747.7748.7774.4477,
4480,"4480",重庆大数据经营单元,"0",7774,5,4480,2025-06-30 09:55:30.657,2026-02-06 01:14:15.593,-1.400.402.7747.7748.7774.4480,
4476,"4476",重庆移动经营单元,"0",7774,5,4476,2025-06-30 09:55:30.657,2026-02-06 01:14:15.676,-1.400.402.7747.7748.7774.4476,
4212,"4212",福建移动网管经营单元,"0",7783,5,4212,2025-06-30 09:55:30.657,2026-02-06 01:14:16.019,-1.400.402.7747.7748.7783.4212,
7550,"7550",<待撤销>第五经营团队,"0",7422,4,7550,2025-06-30 09:55:30.657,2026-02-26 10:52:52.633,-1.400.706.7311.7422.7550,
7854,"7854",云交付北区团队,"1",4985,4,0,2025-08-28 09:45:10.544,2025-09-08 11:34:35.641,-1.400.706.4947.4985.7854,
7791,"7791",重庆办事处交付团队_HRBP,"0",7788,5,7791,2025-06-30 09:55:30.657,2026-02-05 13:44:14.863,-1.400.2858.2821.7755.7788.7791,
7797,"7797",呼和浩特办事处交付团队_HRBP,"0",7779,5,7797,2025-06-30 09:55:30.657,2026-02-05 13:44:15.002,-1.400.2858.2821.7755.7779.7797,
7798,"7798",上海办事处交付团队_HRBP,"0",7788,5,7798,2025-06-30 09:55:30.657,2026-02-05 13:44:15.053,-1.400.2858.2821.7755.7788.7798,
7824,"7824",O域业务行销团队,"0",7752,4,7824,2025-06-30 09:55:30.657,2026-02-06 01:13:35.576,-1.400.402.2617.7752.7824,
1988,"1988",呼和浩特办事处市场团队,"0",6080,4,1988,2025-06-30 09:55:30.657,2026-02-06 01:13:54.641,-1.400.402.7074.6080.1988,
7008,"7008",惟智,"0",7004,5,7008,2025-06-30 09:55:30.657,2026-01-10 01:14:01.484,-1.400.401.5997.3848.7004.7008,
7848,"7848",百应产品部_HRBP,"1",2757,4,0,2025-08-21 10:45:10.699,,-1.400.2858.2751.2757.7848,
7026,"7026",知著,"0",7005,5,7026,2025-06-30 09:55:30.657,2026-01-10 01:14:01.596,-1.400.401.5997.3848.7005.7026,
7852,"7852",云交付能源团队,"1",4985,4,0,2025-08-28 09:45:10.913,2025-09-08 11:34:36.628,-1.400.706.4947.4985.7852,
7862,"7862",南区交付二团队,"1",7853,5,0,2025-08-28 09:45:30.107,2025-09-08 11:39:34.682,-1.400.706.4947.4985.7853.7862,
7865,"7865",南区网络团队,"1",7853,5,0,2025-08-28 09:45:30.399,2025-09-08 11:39:42.325,-1.400.706.4947.4985.7853.7865,
7864,"7864",北区交付二团队,"1",7854,5,0,2025-08-28 09:45:30.215,2025-09-08 11:39:34.876,-1.400.706.4947.4985.7854.7864,
7551,"7551",<待撤销>第六交付团队,"0",7419,4,7551,2025-06-30 09:55:30.657,2026-02-26 10:52:52.644,-1.400.706.7311.7419.7551,
7891,"7891",河图团队,"1",6522,5,0,2026-01-09 09:43:39.651,2026-01-10 01:14:34.426,-1.400.401.5997.3848.6522.7891,
7857,"7857",北区网络团队,"1",7854,5,0,2025-08-28 09:45:11.004,2025-09-08 11:39:35.668,-1.400.706.4947.4985.7854.7857,
7326,"7326",浩鲸百应团队,"0",4854,3,7326,2025-06-30 09:55:30.657,2026-01-31 01:14:57.936,-1.400.752.4854.7326,
7360,"7360",方案规划团队,"0",7326,4,7360,2025-06-30 09:55:30.657,2026-01-31 01:14:58.806,-1.400.752.4854.7326.7360,
4882,"4882",数字资产运营团队,"0",4854,3,4882,2025-06-30 09:55:30.657,2026-01-31 01:14:59.451,-1.400.752.4854.4882,
7334,"7334",信息中心团队,"0",7321,4,7334,2025-06-30 09:55:30.657,2026-01-31 01:14:59.908,-1.400.752.4854.7321.7334,
7350,"7350",研发交付团队,"0",7326,4,7350,2025-06-30 09:55:30.657,2026-01-31 01:15:00.285,-1.400.752.4854.7326.7350,
7335,"7335",安全规范与运营团队,"0",7322,4,7335,2025-06-30 09:55:30.657,2026-01-31 01:15:17.513,-1.400.752.4854.7322.7335,
7828,"7828",产品研发二部,"0",6081,4,7828,2025-06-30 09:55:30.657,2025-07-02 10:58:30.216,-1.400.402.7075.6081.7828,
7829,"7829",产品研发三部,"0",6081,4,7829,2025-06-30 09:55:30.657,2025-07-02 10:58:30.364,-1.400.402.7075.6081.7829,
7849,"7849",百应门户研发团队,"1",7845,4,0,2025-08-21 10:45:10.130,2025-09-10 17:45:40.986,-1.400.2737.2744.7845.7849,
7861,"7861",工勘交付团队,"1",7852,5,0,2025-08-28 09:45:25.165,2025-09-08 11:34:36.973,-1.400.706.4947.4985.7852.7861,
6554,"6554",交付二部交付四队,"0",6068,5,6554,2025-06-30 09:55:30.657,2026-01-09 13:43:19.017,-1.400.401.5998.6011.6068.6554,
6727,"6727",DPC团队,"0",5972,5,6727,2025-06-30 09:55:30.657,2026-01-10 01:14:40.091,-1.400.401.5997.3874.5972.6727,
7850,"7850",百应算法研发团队,"1",7845,4,0,2025-08-21 10:45:10.264,2026-01-14 11:06:43.355,-1.400.2737.2744.7845.7850,
7775,"7775",昆明办事处交付团队,"0",7748,4,7775,2025-06-30 09:55:30.657,2026-02-06 01:13:55.675,-1.400.402.7747.7748.7775,
7868,"7868",南区交付一团队,"1",7853,5,0,2025-08-28 09:45:25.631,2025-09-08 11:39:35.394,-1.400.706.4947.4985.7853.7868,
7856,"7856",北区交付三团队,"1",7854,5,0,2025-08-28 09:45:05.825,2025-09-08 11:39:42.526,-1.400.706.4947.4985.7854.7856,
7846,"7846",百应市场部_HRBP,"1",2757,4,0,2025-08-21 10:45:09.905,,-1.400.2858.2751.2757.7846,
7842,"7842",AI合同产品团队,"1",7566,4,0,2025-08-13 09:15:06.305,2025-08-22 17:50:50.270,-1.400.706.7556.7566.7842,
